<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.26	13:15:00	1802.10	1802.51	1801.88	1802.05	641	0	0
2021.10.26	13:30:00	1802.03	1802.86	1801.81	1802.52	928	0	0
2021.10.26	13:45:00	1802.52	1803.01	1801.42	1801.46	1113	0	0
2021.10.26	14:00:00	1801.50	1803.04	1801.21	1802.85	721	0	0
2021.10.26	14:15:00	1802.85	1804.15	1802.56	1803.70	1154	0	0
2021.10.26	14:30:00	1803.70	1804.43	1802.80	1803.21	937	0	0
2021.10.26	14:45:00	1803.20	1803.32	1802.51	1803.00	830	0	0
2021.10.26	15:00:00	1802.91	1804.65	1802.19	1803.61	1258	0	0
2021.10.26	15:15:00	1803.61	1804.60	1794.27	1797.21	2379	0	0
2021.10.26	15:30:00	1797.22	1800.29	1795.38	1796.24	2499	0	0
2021.10.26	15:45:00	1796.31	1799.69	1795.56	1799.38	2121	0	0
2021.10.26	16:00:00	1799.51	1800.91	1798.86	1799.84	1920	0	0
2021.10.26	16:15:00	1799.80	1799.80	1795.79	1795.98	1824	0	0
2021.10.26	16:30:00	1795.99	1796.01	1789.31	1791.46	3110	0	0
2021.10.26	16:45:00	1791.45	1792.99	1788.67	1790.03	2616	0	0
2021.10.26	17:00:00	1789.99	1789.99	1784.52	1784.52	3055	0	0
2021.10.26	17:15:00	1784.49	1786.59	1782.38	1785.62	2874	0	0
2021.10.26	17:30:00	1785.61	1788.43	1785.13	1786.91	2328	0	0
2021.10.26	17:45:00	1786.89	1787.60	1785.28	1785.98	1989	0	0
2021.10.26	18:00:00	1786.02	1788.09	1785.42	1788.01	1714	0	0
2021.10.26	18:15:00	1788.06	1789.05	1787.73	1788.02	1290	0	0
2021.10.26	18:30:00	1788.03	1790.12	1786.66	1790.12	1291	0	0
2021.10.26	18:45:00	1790.09	1790.21	1789.08	1789.87	1435	0	0
2021.10.26	19:00:00	1789.87	1791.79	1789.83	1790.99	1283	0	0
2021.10.26	19:15:00	1790.99	1792.37	1790.60	1791.79	984	0	0
2021.10.26	19:30:00	1791.83	1792.24	1791.28	1791.80	714	0	0
2021.10.26	19:45:00	1791.78	1792.99	1791.48	1792.04	809	0	2
2021.10.26	20:00:00	1792.05	1792.71	1790.78	1792.68	884	0	0
2021.10.26	20:15:00	1792.68	1793.79	1792.18	1792.23	853	0	0
2021.10.26	20:30:00	1792.24	1792.51	1790.76	1790.76	720	0	0
2021.10.26	20:45:00	1790.76	1791.76	1790.52	1791.06	496	0	0
2021.10.26	21:00:00	1791.08	1792.77	1791.08	1792.77	454	0	0
2021.10.26	21:15:00	1792.77	1793.47	1792.61	1793.43	739	0	0
2021.10.26	21:30:00	1793.42	1793.94	1792.52	1793.67	618	0	0
2021.10.26	21:45:00	1793.67	1793.79	1792.85	1793.60	642	0	0
2021.10.26	22:00:00	1793.56	1794.13	1793.41	1794.12	473	0	4
2021.10.26	22:15:00	1794.11	1794.53	1793.61	1794.53	213	0	0
2021.10.26	22:30:00	1794.51	1795.10	1794.33	1794.51	298	0	0
2021.10.26	22:45:00	1794.49	1794.62	1792.93	1793.41	441	0	0
2021.10.26	23:00:00	1793.41	1793.95	1793.36	1793.95	228	0	7
2021.10.26	23:15:00	1793.98	1794.34	1793.98	1794.01	161	0	7
2021.10.26	23:30:00	1794.01	1794.10	1793.00	1793.23	163	0	4
2021.10.26	23:45:00	1793.23	1793.47	1792.80	1792.80	178	0	5
2021.10.27	01:00:00	1793.31	1793.42	1792.07	1792.18	255	0	0
2021.10.27	01:15:00	1792.05	1792.53	1792.05	1792.44	180	0	0
2021.10.27	01:30:00	1792.46	1792.70	1792.23	1792.41	134	0	8
2021.10.27	01:45:00	1792.40	1792.40	1791.91	1792.10	136	0	6
2021.10.27	02:00:00	1792.11	1792.68	1792.10	1792.65	161	0	4
2021.10.27	02:15:00	1792.57	1792.88	1792.38	1792.55	222	0	0
2021.10.27	02:30:00	1792.51	1793.22	1792.18	1793.06	245	0	2
2021.10.27	02:45:00	1792.96	1793.62	1792.69	1793.58	291	0	0
2021.10.27	03:00:00	1793.61	1794.36	1792.50	1794.31	568	0	1
2021.10.27	03:15:00	1794.31	1794.33	1793.11	1794.18	436	0	0
2021.10.27	03:30:00	1794.24	1794.29	1793.21	1793.21	803	0	3
2021.10.27	03:45:00	1793.17	1793.21	1791.81	1791.92	618	0	2
2021.10.27	04:00:00	1791.96	1793.29	1790.80	1791.69	1441	0	0
2021.10.27	04:15:00	1791.73	1792.96	1791.38	1791.63	942	0	2
2021.10.27	04:30:00	1791.58	1791.95	1789.99	1790.04	830	0	0
2021.10.27	04:45:00	1790.04	1790.04	1788.39	1789.40	1004	0	0
2021.10.27	05:00:00	1789.38	1789.90	1788.41	1788.47	645	0	0
2021.10.27	05:15:00	1788.48	1789.18	1788.38	1788.68	344	0	0
2021.10.27	05:30:00	1788.76	1789.48	1788.66	1789.45	660	0	0
2021.10.27	05:45:00	1789.46	1789.84	1788.38	1788.39	596	0	0
2021.10.27	06:00:00	1788.38	1788.38	1787.22	1787.99	629	0	0
2021.10.27	06:15:00	1787.94	1788.54	1787.14	1788.16	513	0	2
2021.10.27	06:30:00	1788.14	1788.62	1788.04	1788.24	316	0	1
2021.10.27	06:45:00	1788.31	1789.32	1788.29	1789.11	234	0	5
2021.10.27	07:00:00	1789.05	1789.63	1789.00	1789.56	242	0	3
2021.10.27	07:15:00	1789.55	1789.88	1789.38	1789.68	249	0	2
2021.10.27	07:30:00	1789.68	1789.68	1789.07	1789.10	217	0	0
2021.10.27	07:45:00	1789.12	1789.22	1788.84	1789.19	239	0	0
2021.10.27	08:00:00	1789.20	1789.20	1786.93	1787.11	523	0	0
2021.10.27	08:15:00	1787.11	1787.75	1786.71	1787.71	471	0	0
2021.10.27	08:30:00	1787.77	1787.98	1786.31	1786.51	959	0	0
2021.10.27	08:45:00	1786.51	1786.56	1785.50	1786.07	799	0	0
2021.10.27	09:00:00	1786.04	1788.19	1785.61	1787.93	1194	0	0
2021.10.27	09:15:00	1787.93	1788.89	1787.64	1788.87	732	0	1
2021.10.27	09:30:00	1788.89	1790.47	1788.79	1788.87	854	0	0
2021.10.27	09:45:00	1788.87	1791.71	1788.58	1791.10	878	0	0
2021.10.27	10:00:00	1791.09	1791.54	1788.31	1788.50	1127	0	1
2021.10.27	10:15:00	1788.49	1788.59	1785.73	1787.02	1287	0	0
2021.10.27	10:30:00	1786.97	1787.54	1785.43	1785.78	1236	0	0
2021.10.27	10:45:00	1785.80	1787.85	1785.70	1787.59	1434	0	0
2021.10.27	11:00:00	1787.57	1788.23	1786.23	1786.87	1112	0	0
2021.10.27	11:15:00	1786.84	1787.42	1785.93	1786.15	840	0	1
2021.10.27	11:30:00	1786.14	1786.15	1783.51	1785.73	1601	0	0
2021.10.27	11:45:00	1785.77	1787.05	1785.65	1786.53	1043	0	0
2021.10.27	12:00:00	1786.55	1788.06	1786.54	1787.74	1384	0	0
2021.10.27	12:15:00	1787.71	1788.53	1785.35	1785.49	964	0	0
2021.10.27	12:30:00	1785.49	1787.43	1783.83	1787.09	1115	0	0
2021.10.27	12:45:00	1787.09	1787.65	1786.04	1786.88	830	0	0
2021.10.27	13:00:00	1786.88	1787.72	1786.56	1786.57	950	0	0
2021.10.27	13:15:00	1786.59	1786.98	1786.11	1786.51	665	0	0
2021.10.27	13:30:00	1786.51	1789.70	1786.35	1789.42	835	0	0
2021.10.27	13:45:00	1789.36	1790.35	1789.13	1789.26	789	0	0
2021.10.27	14:00:00	1789.24	1790.19	1788.56	1790.19	679	0	1
2021.10.27	14:15:00	1790.36	1790.69	1789.26	1789.68	626	0	0
2021.10.27	14:30:00	1789.59	1790.88	1789.48	1789.65	669	0	0
2021.10.27	14:45:00	1789.64	1791.96	1789.63	1791.22	953	0	0
2021.10.27	15:00:00	1791.29	1795.75	1789.20	1795.12	1705	0	0
2021.10.27	15:15:00	1795.13	1796.05	1793.51	1793.68	1703	0	0
2021.10.27	15:30:00	1793.70	1795.94	1789.86	1793.17	2005	0	0
2021.10.27	15:45:00	1793.15	1794.22	1792.46	1794.12	1487	0	0
2021.10.27	16:00:00	1794.06	1795.30	1791.99	1795.30	1982	0	1
2021.10.27	16:15:00	1795.29	1795.39	1793.20	1794.09	1693	0	0
2021.10.27	16:30:00	1794.06	1798.17	1792.59	1795.32	2507	0	0
2021.10.27	16:45:00	1795.41	1795.65	1793.89	1795.10	1859	0	0
2021.10.27	17:00:00	1795.01	1795.24	1787.32	1788.05	3096	0	0
2021.10.27	17:15:00	1787.98	1789.21	1784.84	1788.36	3091	0	0
2021.10.27	17:30:00	1788.35	1792.77	1787.20	1792.40	2540	0	0
2021.10.27	17:45:00	1792.40	1793.91	1791.23	1792.08	2245	0	0
2021.10.27	18:00:00	1792.08	1794.43	1791.15	1792.30	1738	0	0
2021.10.27	18:15:00	1792.30	1793.07	1791.41	1792.52	1200	0	0
2021.10.27	18:30:00	1792.48	1793.10	1791.94	1792.38	1051	0	0
2021.10.27	18:45:00	1792.29	1794.92	1792.29	1794.53	925	0	0
2021.10.27	19:00:00	1794.37	1796.59	1794.24	1796.01	1219	0	0
2021.10.27	19:15:00	1796.01	1796.50	1795.42	1795.59	816	0	1
2021.10.27	19:30:00	1795.60	1796.63	1794.84	1796.52	709	0	0
2021.10.27	19:45:00	1796.54	1796.87	1794.61	1794.70	971	0	0
2021.10.27	20:00:00	1794.69	1798.05	1794.63	1796.24	1564	0	0
2021.10.27	20:15:00	1796.24	1797.39	1795.70	1797.35	1068	0	0
2021.10.27	20:30:00	1797.43	1797.43	1796.27	1796.94	675	0	0
2021.10.27	20:45:00	1796.95	1797.99	1796.74	1797.79	577	0	1
2021.10.27	21:00:00	1797.79	1797.95	1796.73	1797.89	596	0	0
2021.10.27	21:15:00	1797.91	1798.41	1797.39	1798.41	480	0	0
2021.10.27	21:30:00	1798.41	1799.06	1798.21	1798.72	365	0	0
2021.10.27	21:45:00	1798.74	1798.82	1797.49	1797.94	394	0	0
2021.10.27	22:00:00	1798.03	1798.03	1795.14	1795.22	718	0	0
2021.10.27	22:15:00	1795.25	1795.50	1793.88	1795.31	622	0	0
2021.10.27	22:30:00	1795.29	1796.40	1795.09	1795.92	672	0	0
2021.10.27	22:45:00	1795.91	1798.34	1795.90	1798.28	590	0	0
2021.10.27	23:00:00	1798.20	1798.34	1797.33	1797.48	222	0	2
2021.10.27	23:15:00	1797.50	1797.50	1796.66	1796.66	118	0	4
2021.10.27	23:30:00	1796.67	1797.19	1796.63	1796.75	206	0	5
2021.10.27	23:45:00	1796.70	1797.04	1796.27	1796.93	192	0	0
2021.10.28	01:00:00	1796.45	1796.95	1796.43	1796.66	189	0	0
2021.10.28	01:15:00	1796.66	1797.53	1796.46	1797.44	259	0	7
2021.10.28	01:30:00	1797.42	1798.07	1797.25	1797.34	466	0	3
2021.10.28	01:45:00	1797.34	1797.40	1796.68	1796.70	293	0	6
2021.10.28	02:00:00	1796.78	1796.87	1796.27	1796.48	307	0	4
2021.10.28	02:15:00	1796.49	1797.10	1796.33	1797.02	206	0	0
2021.10.28	02:30:00	1797.03	1797.09	1796.13	1796.15	288	0	0
2021.10.28	02:45:00	1796.12	1796.72	1796.01	1796.60	402	0	3
2021.10.28	03:00:00	1796.57	1797.14	1795.13	1795.36	791	0	0
2021.10.28	03:15:00	1795.34	1796.06	1794.75	1795.18	743	0	7
2021.10.28	03:30:00	1795.18	1795.26	1794.53	1794.96	492	0	4
2021.10.28	03:45:00	1794.90	1795.46	1794.32	1794.75	451	0	4
2021.10.28	04:00:00	1794.70	1796.75	1794.14	1794.68	1218	0	0
2021.10.28	04:15:00	1794.69	1795.98	1794.42	1795.88	981	0	0
2021.10.28	04:30:00	1795.88	1797.14	1794.58	1796.92	1075	0	4
2021.10.28	04:45:00	1796.92	1798.53	1796.83	1797.60	1058	0	0
2021.10.28	05:00:00	1797.55	1799.82	1796.88	1799.46	899	0	0
2021.10.28	05:15:00	1799.46	1800.40	1799.08	1799.94	490	0	0
2021.10.28	05:30:00	1799.89	1803.21	1799.88	1802.14	971	0	0
2021.10.28	05:45:00	1802.05	1802.59	1799.45	1799.61	864	0	0
2021.10.28	06:00:00	1799.58	1800.04	1798.33	1799.28	1026	0	2
2021.10.28	06:15:00	1799.29	1800.18	1798.80	1799.46	657	0	4
2021.10.28	06:30:00	1799.38	1799.47	1798.64	1798.66	470	0	5
2021.10.28	06:45:00	1798.70	1799.13	1798.50	1798.86	193	0	1
2021.10.28	07:00:00	1798.86	1799.41	1798.53	1799.38	281	0	4
2021.10.28	07:15:00	1799.44	1800.64	1799.38	1800.63	361	0	0
2021.10.28	07:30:00	1800.53	1800.68	1799.92	1800.28	409	0	0
2021.10.28	07:45:00	1800.29	1801.21	1800.26	1800.90	288	0	0
2021.10.28	08:00:00	1800.88	1801.30	1799.80	1800.41	648	0	4
2021.10.28	08:15:00	1800.38	1800.68	1799.94	1800.34	427	0	1
2021.10.28	08:30:00	1800.27	1802.09	1800.24	1802.04	1044	0	0
2021.10.28	08:45:00	1802.02	1802.23	1800.91	1802.19	805	0	2
2021.10.28	09:00:00	1802.23	1802.23	1800.62	1800.92	1225	0	0
2021.10.28	09:15:00	1800.96	1803.17	1800.80	1802.98	981	0	0
2021.10.28	09:30:00	1803.04	1804.13	1801.22	1801.60	1171	0	0
2021.10.28	09:45:00	1801.60	1802.42	1801.15	1802.31	1071	0	1
2021.10.28	10:00:00	1802.35	1802.65	1801.13	1801.82	1466	0	0
2021.10.28	10:15:00	1801.85	1803.04	1801.83	1802.59	1055	0	0
2021.10.28	10:30:00	1802.55	1803.45	1801.91	1802.82	1166	0	0
2021.10.28	10:45:00	1802.87	1803.43	1801.08	1801.99	1009	0	0
2021.10.28	11:00:00	1801.97	1802.98	1801.33	1802.76	1193	0	0
2021.10.28	11:15:00	1802.75	1803.17	1802.07	1802.18	882	0	0
2021.10.28	11:30:00	1802.15	1802.40	1801.47	1801.71	874	0	0
2021.10.28	11:45:00	1801.65	1802.06	1800.60	1800.82	842	0	0
2021.10.28	12:00:00	1800.81	1801.20	1799.10	1799.40	858	0	0
2021.10.28	12:15:00	1799.40	1800.02	1799.21	1799.37	796	0	0
2021.10.28	12:30:00	1799.38	1799.38	1798.30	1798.43	840	0	0
2021.10.28	12:45:00	1798.42	1798.86	1795.78	1797.74	1034	0	0
2021.10.28	13:00:00	1797.73	1798.51	1796.85	1797.06	767	0	0
2021.10.28	13:15:00	1797.06	1797.81	1796.14	1797.30	894	0	0
2021.10.28	13:30:00	1797.30	1798.83	1797.00	1798.46	773	0	0
2021.10.28	13:45:00	1798.38	1800.21	1798.33	1799.59	719	0	0
2021.10.28	14:00:00	1799.61	1800.57	1799.44	1799.83	799	0	0
2021.10.28	14:15:00	1799.85	1800.91	1798.52	1800.15	1012	0	1
2021.10.28	14:30:00	1800.14	1803.46	1800.14	1802.83	1139	0	0
2021.10.28	14:45:00	1802.83	1803.56	1801.26	1801.96	1554	0	0
2021.10.28	15:00:00	1801.92	1802.72	1800.95	1802.25	1355	0	0
2021.10.28	15:15:00	1802.23	1806.76	1802.12	1805.26	1959	0	0
2021.10.28	15:30:00	1805.29	1805.29	1798.49	1800.69	2818	0	0
2021.10.28	15:45:00	1800.69	1801.35	1797.21	1799.09	2911	0	0
2021.10.28	16:00:00	1799.10	1805.00	1797.19	1804.33	2919	0	0
2021.10.28	16:15:00	1804.34	1807.44	1801.47	1807.32	2378	0	0
2021.10.28	16:30:00	1807.33	1810.42	1800.66	1802.42	3315	0	0
2021.10.28	16:45:00	1802.40	1804.37	1799.58	1803.12	2861	0	0
2021.10.28	17:00:00	1803.09	1805.54	1800.69	1801.42	2805	0	0
2021.10.28	17:15:00	1801.39	1803.63	1799.23	1799.71	2484	0	0
2021.10.28	17:30:00	1799.67	1800.26	1792.31	1796.49	2680	0	0
2021.10.28	17:45:00	1796.42	1800.93	1796.25	1798.78	2532	0	0
2021.10.28	18:00:00	1798.78	1802.41	1797.66	1801.05	2044	0	0
2021.10.28	18:15:00	1801.10	1803.88	1800.96	1803.35	1686	0	0
2021.10.28	18:30:00	1803.37	1804.40	1802.32	1803.03	1543	0	1
2021.10.28	18:45:00	1802.93	1804.12	1801.09	1801.09	1078	0	0
2021.10.28	19:00:00	1801.09	1801.85	1800.80	1801.52	1070	0	0
2021.10.28	19:15:00	1801.50	1802.96	1801.41	1802.69	892	0	2
2021.10.28	19:30:00	1802.70	1803.39	1801.82	1801.92	572	0	0
2021.10.28	19:45:00	1801.92	1802.34	1800.55	1800.84	735	0	0
2021.10.28	20:00:00	1800.86	1801.33	1799.16	1800.60	1402	0	0
2021.10.28	20:15:00	1800.62	1801.11	1800.13	1800.99	1031	0	0
2021.10.28	20:30:00	1801.15	1801.72	1800.45	1800.91	706	0	0
2021.10.28	20:45:00	1800.92	1801.58	1800.45	1801.33	577	0	0
2021.10.28	21:00:00	1801.34	1802.23	1801.06	1802.14	503	0	0
2021.10.28	21:15:00	1802.09	1802.09	1800.17	1800.76	588	0	0
2021.10.28	21:30:00	1800.76	1801.25	1800.52	1800.93	426	0	1
2021.10.28	21:45:00	1800.95	1801.31	1800.78	1800.78	347	0	2
2021.10.28	22:00:00	1800.69	1801.48	1800.68	1801.36	379	0	3
2021.10.28	22:15:00	1801.36	1801.36	1798.98	1799.12	324	0	0
2021.10.28	22:30:00	1799.12	1799.43	1798.31	1798.40	507	0	0
2021.10.28	22:45:00	1798.40	1798.64	1797.97	1798.25	445	0	5
2021.10.28	23:00:00	1798.26	1798.83	1797.68	1798.36	419	0	1
2021.10.28	23:15:00	1798.37	1799.06	1798.36	1798.62	261	0	3
2021.10.28	23:30:00	1798.57	1799.10	1798.29	1799.04	484	0	3
2021.10.28	23:45:00	1799.03	1799.15	1798.70	1798.80	292	0	8
2021.10.29	01:00:00	1799.41	1799.72	1799.35	1799.51	221	0	3
2021.10.29	01:15:00	1799.51	1801.15	1799.42	1800.96	593	0	0
2021.10.29	01:30:00	1800.95	1801.04	1800.39	1800.44	623	0	1
2021.10.29	01:45:00	1800.44	1800.52	1799.37	1799.69	410	0	0
2021.10.29	02:00:00	1799.67	1800.22	1798.62	1800.11	624	0	1
2021.10.29	02:15:00	1800.12	1800.74	1800.11	1800.51	240	0	4
2021.10.29	02:30:00	1800.41	1800.52	1799.47	1799.53	316	0	5
2021.10.29	02:45:00	1799.56	1799.79	1798.88	1799.59	364	0	6
2021.10.29	03:00:00	1799.60	1799.98	1798.62	1798.62	684	0	4
2021.10.29	03:15:00	1798.62	1799.45	1798.20	1799.28	723	0	0
2021.10.29	03:30:00	1799.29	1799.99	1798.80	1799.22	948	0	0
2021.10.29	03:45:00	1799.26	1799.29	1797.59	1798.05	1101	0	0
2021.10.29	04:00:00	1798.04	1798.90	1797.56	1798.34	1554	0	0
2021.10.29	04:15:00	1798.32	1799.63	1798.29	1798.52	1086	0	6
2021.10.29	04:30:00	1798.52	1799.48	1797.69	1797.71	955	0	0
2021.10.29	04:45:00	1797.71	1798.40	1796.75	1796.81	1051	0	1
2021.10.29	05:00:00	1796.81	1796.94	1795.56	1796.60	854	0	0
2021.10.29	05:15:00	1796.52	1797.67	1796.14	1797.31	506	0	0
2021.10.29	05:30:00	1797.30	1797.68	1796.34	1796.47	1028	0	2
2021.10.29	05:45:00	1796.49	1797.00	1795.93	1796.16	881	0	4
2021.10.29	06:00:00	1796.14	1796.72	1795.14	1796.45	979	0	0
2021.10.29	06:15:00	1796.46	1796.78	1795.47	1796.48	778	0	0
2021.10.29	06:30:00	1796.46	1796.63	1795.82	1796.56	513	0	0
2021.10.29	06:45:00	1796.55	1797.53	1796.37	1797.05	510	0	0
2021.10.29	07:00:00	1797.05	1797.05	1795.74	1795.86	481	0	0
2021.10.29	07:15:00	1795.84	1796.07	1794.65	1794.76	427	0	1
2021.10.29	07:30:00	1794.72	1795.14	1794.21	1794.22	411	0	0
2021.10.29	07:45:00	1794.23	1795.66	1793.66	1794.37	555	0	0
2021.10.29	08:00:00	1794.37	1794.62	1793.35	1794.05	782	0	0
2021.10.29	08:15:00	1794.05	1795.18	1793.86	1794.91	830	0	0
2021.10.29	08:30:00	1794.87	1797.29	1794.04	1796.09	1671	0	0
2021.10.29	08:45:00	1796.10	1797.50	1795.63	1796.50	1117	0	0
2021.10.29	09:00:00	1796.49	1797.24	1795.48	1795.94	1616	0	0
2021.10.29	09:15:00	1795.94	1797.07	1794.74	1796.41	1945	0	0
2021.10.29	09:30:00	1796.43	1797.39	1795.14	1795.14	1145	0	0
2021.10.29	09:45:00	1795.17	1795.44	1793.04	1793.31	1196	0	0
2021.10.29	10:00:00	1793.35	1798.22	1793.02	1798.13	1816	0	0
2021.10.29	10:15:00	1798.17	1798.17	1796.25	1796.60	1523	0	0
2021.10.29	10:30:00	1796.59	1796.63	1794.91	1796.41	1360	0	0
2021.10.29	10:45:00	1796.39	1796.68	1795.31	1795.56	1231	0	0
2021.10.29	11:00:00	1795.57	1796.36	1794.53	1794.98	1743	0	0
2021.10.29	11:15:00	1794.96	1795.03	1792.48	1792.63	1562	0	0
2021.10.29	11:30:00	1792.57	1793.57	1790.92	1791.72	1734	0	0
2021.10.29	11:45:00	1791.74	1793.67	1791.64	1792.78	1112	0	0
2021.10.29	12:00:00	1792.73	1795.02	1791.94	1794.27	1248	0	0
2021.10.29	12:15:00	1794.26	1796.07	1793.10	1795.12	1322	0	0
2021.10.29	12:30:00	1795.12	1797.26	1794.81	1797.18	1225	0	0
2021.10.29	12:45:00	1797.16	1799.17	1796.94	1798.24	991	0	1
2021.10.29	13:00:00	1798.27	1798.46	1796.00	1796.49	979	0	0
2021.10.29	13:15:00	1796.41	1796.51	1794.91	1795.83	954	0	0
2021.10.29	13:30:00	1795.83	1796.48	1795.25	1795.41	969	0	0
2021.10.29	13:45:00	1795.42	1796.00	1795.01	1795.65	658	0	0
2021.10.29	14:00:00	1795.59	1796.26	1795.31	1795.41	930	0	0
2021.10.29	14:15:00	1795.42	1795.43	1794.04	1794.15	770	0	0
2021.10.29	14:30:00	1794.06	1794.40	1792.77	1794.38	906	0	0
2021.10.29	14:45:00	1794.37	1794.58	1792.97	1793.09	880	0	0
2021.10.29	15:00:00	1793.09	1793.52	1785.91	1786.69	2177	0	0
2021.10.29	15:15:00	1786.70	1788.78	1784.67	1786.74	1991	0	0
2021.10.29	15:30:00	1786.90	1792.67	1781.43	1783.76	3489	0	0
2021.10.29	15:45:00	1783.76	1786.03	1776.03	1780.33	3492	0	0
2021.10.29	16:00:00	1780.37	1783.28	1777.38	1780.27	3238	0	0
2021.10.29	16:15:00	1780.29	1782.16	1777.20	1778.93	2513	0	0
2021.10.29	16:30:00	1778.97	1779.62	1775.06	1775.54	3088	0	0
2021.10.29	16:45:00	1775.53	1776.79	1772.05	1774.13	3035	0	0
2021.10.29	17:00:00	1774.11	1782.07	1771.97	1778.50	3060	0	0
2021.10.29	17:15:00	1778.50	1779.70	1774.09	1777.32	2657	0	0
2021.10.29	17:30:00	1777.31	1779.50	1775.10	1778.92	2766	0	0
2021.10.29	17:45:00	1779.00	1779.12	1774.12	1776.98	2940	0	0
2021.10.29	18:00:00	1777.01	1777.74	1775.12	1776.10	2466	0	0
2021.10.29	18:15:00	1776.17	1779.11	1775.14	1777.42	2371	0	0
2021.10.29	18:30:00	1777.38	1778.29	1776.57	1777.65	1747	0	0
2021.10.29	18:45:00	1777.63	1778.37	1776.67	1778.11	1600	0	0
2021.10.29	19:00:00	1778.11	1779.68	1777.29	1777.72	1501	0	0
2021.10.29	19:15:00	1777.72	1779.41	1777.43	1778.64	1265	0	0
2021.10.29	19:30:00	1778.66	1779.08	1777.65	1778.00	892	0	0
2021.10.29	19:45:00	1778.01	1778.97	1777.93	1778.11	1115	0	1
2021.10.29	20:00:00	1778.12	1781.33	1778.04	1781.20	1179	0	0
2021.10.29	20:15:00	1781.20	1783.10	1779.99	1782.73	1496	0	0
2021.10.29	20:30:00	1782.73	1783.44	1782.03	1782.83	1078	0	1
2021.10.29	20:45:00	1782.83	1782.85	1781.57	1781.61	858	0	0
2021.10.29	21:00:00	1781.62	1783.24	1781.62	1783.14	526	0	0
2021.10.29	21:15:00	1783.14	1783.70	1782.22	1782.37	713	0	0
2021.10.29	21:30:00	1782.38	1782.52	1781.78	1782.22	519	0	0
2021.10.29	21:45:00	1782.22	1782.59	1781.30	1781.79	604	0	0
2021.10.29	22:00:00	1781.79	1783.58	1781.48	1783.32	695	0	0
2021.10.29	22:15:00	1783.33	1783.47	1782.39	1783.03	601	0	0
2021.10.29	22:30:00	1783.02	1783.49	1782.49	1783.05	650	0	0
2021.10.29	22:45:00	1783.01	1783.21	1781.64	1782.73	930	0	0
2021.10.29	23:00:00	1782.82	1783.48	1782.62	1782.93	406	0	0
2021.10.29	23:15:00	1782.95	1783.03	1782.47	1782.75	262	0	3
2021.10.29	23:30:00	1782.74	1783.11	1782.36	1782.99	300	0	0
2021.10.29	23:45:00	1783.01	1783.08	1782.51	1782.96	176	0	12
2021.11.01	01:00:00	1782.92	1783.76	1782.00	1782.26	341	0	0
2021.11.01	01:15:00	1782.28	1782.62	1781.07	1781.72	320	0	1
2021.11.01	01:30:00	1781.72	1781.72	1781.01	1781.27	161	0	4
2021.11.01	01:45:00	1781.22	1781.30	1780.27	1780.69	225	0	3
2021.11.01	02:00:00	1780.82	1781.06	1780.38	1780.84	201	0	2
2021.11.01	02:15:00	1780.84	1781.32	1780.47	1780.66	194	0	3
2021.11.01	02:30:00	1780.47	1780.57	1779.44	1780.12	235	0	3
2021.11.01	02:45:00	1780.12	1780.56	1779.18	1780.11	381	0	3
2021.11.01	03:00:00	1780.10	1782.45	1780.05	1781.53	573	0	1
2021.11.01	03:15:00	1781.53	1782.03	1780.64	1781.41	874	0	2
2021.11.01	03:30:00	1781.36	1782.75	1780.97	1782.25	501	0	1
2021.11.01	03:45:00	1782.25	1782.34	1781.39	1781.60	617	0	1
2021.11.01	04:00:00	1781.63	1783.04	1780.29	1781.82	1398	0	0
2021.11.01	04:15:00	1781.80	1782.97	1780.66	1782.60	1373	0	0
2021.11.01	04:30:00	1782.60	1783.64	1781.90	1783.58	965	0	0
2021.11.01	04:45:00	1783.56	1784.80	1783.18	1784.55	1096	0	0
2021.11.01	05:00:00	1784.55	1786.17	1784.50	1786.15	913	0	3
2021.11.01	05:15:00	1786.17	1786.64	1785.43	1785.82	803	0	1
2021.11.01	05:30:00	1785.83	1787.36	1785.63	1787.26	579	0	1
2021.11.01	05:45:00	1787.27	1787.31	1785.66	1785.85	630	0	0
2021.11.01	06:00:00	1785.75	1786.45	1785.75	1786.09	438	0	0
2021.11.01	06:15:00	1786.09	1786.10	1784.44	1784.57	494	0	1
2021.11.01	06:30:00	1784.53	1785.06	1784.22	1784.26	270	0	5
2021.11.01	06:45:00	1784.27	1784.50	1783.94	1784.41	462	0	2
2021.11.01	07:00:00	1784.41	1784.52	1783.79	1784.38	271	0	0
2021.11.01	07:15:00	1784.38	1784.59	1784.13	1784.34	247	0	6
2021.11.01	07:30:00	1784.33	1784.44	1783.58	1783.75	432	0	4
2021.11.01	07:45:00	1783.75	1784.14	1783.62	1783.74	303	0	0
2021.11.01	08:00:00	1783.74	1784.91	1783.48	1784.73	549	0	0
2021.11.01	08:15:00	1784.73	1785.23	1784.01	1784.04	588	0	1
2021.11.01	08:30:00	1784.02	1786.07	1784.01	1785.93	758	0	1
2021.11.01	08:45:00	1785.93	1786.81	1785.68	1786.75	467	0	2
2021.11.01	09:00:00	1786.74	1787.77	1785.12	1785.12	1337	0	0
2021.11.01	09:15:00	1785.13	1785.48	1782.67	1783.01	1204	0	0
