<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.18	21:30:00	2019.66	2020.65	2019.25	2019.98	683	0	5
2024.01.18	21:45:00	2019.97	2020.24	2019.20	2019.84	765	0	5
2024.01.18	22:00:00	2019.85	2020.79	2019.85	2020.58	697	0	5
2024.01.18	22:15:00	2020.57	2021.25	2020.36	2021.22	561	0	5
2024.01.18	22:30:00	2021.22	2022.66	2021.22	2022.06	627	0	5
2024.01.18	22:45:00	2022.05	2022.67	2021.62	2022.26	668	0	5
2024.01.18	23:00:00	2022.30	2022.72	2021.88	2022.66	326	0	5
2024.01.18	23:15:00	2022.84	2022.96	2022.46	2022.81	248	0	5
2024.01.18	23:30:00	2022.78	2023.27	2022.60	2023.18	192	0	5
2024.01.18	23:45:00	2023.20	2023.20	2022.45	2022.93	118	0	5
2024.01.19	01:00:00	2023.43	2024.74	2023.43	2023.89	390	0	5
2024.01.19	01:15:00	2023.72	2024.35	2022.08	2022.11	645	0	5
2024.01.19	01:30:00	2022.11	2023.35	2021.21	2022.47	733	0	5
2024.01.19	01:45:00	2022.35	2024.45	2022.35	2023.79	678	0	5
2024.01.19	02:00:00	2023.79	2023.82	2022.64	2023.21	549	0	5
2024.01.19	02:15:00	2023.36	2024.31	2023.24	2023.92	424	0	5
2024.01.19	02:30:00	2023.91	2024.27	2022.69	2022.92	465	0	5
2024.01.19	02:45:00	2022.91	2023.71	2022.71	2023.20	552	0	5
2024.01.19	03:00:00	2023.18	2024.45	2022.46	2023.18	946	0	5
2024.01.19	03:15:00	2023.19	2023.81	2022.13	2023.12	874	0	5
2024.01.19	03:30:00	2023.12	2025.59	2023.12	2025.10	933	0	5
2024.01.19	03:45:00	2025.12	2025.14	2023.09	2024.09	866	0	5
2024.01.19	04:00:00	2024.02	2024.21	2022.64	2023.30	819	0	5
2024.01.19	04:15:00	2023.31	2023.87	2022.84	2023.56	575	0	5
2024.01.19	04:30:00	2023.55	2025.06	2023.34	2024.91	608	0	5
2024.01.19	04:45:00	2024.88	2025.12	2023.68	2024.12	777	0	5
2024.01.19	05:00:00	2024.14	2024.29	2023.19	2023.29	502	0	5
2024.01.19	05:15:00	2023.28	2023.54	2022.31	2022.52	363	0	5
2024.01.19	05:30:00	2022.52	2023.04	2022.04	2022.77	397	0	5
2024.01.19	05:45:00	2022.77	2022.96	2022.37	2022.96	181	0	5
2024.01.19	06:00:00	2022.94	2022.96	2021.08	2021.40	305	0	5
2024.01.19	06:15:00	2021.46	2021.64	2020.85	2020.96	301	0	5
2024.01.19	06:30:00	2020.96	2021.49	2020.76	2021.30	317	0	5
2024.01.19	06:45:00	2021.30	2021.30	2020.78	2021.10	341	0	5
2024.01.19	07:00:00	2021.10	2021.51	2020.99	2021.18	282	0	5
2024.01.19	07:15:00	2021.16	2021.43	2020.50	2020.60	312	0	5
2024.01.19	07:30:00	2020.60	2021.80	2020.44	2020.92	694	0	5
2024.01.19	07:45:00	2020.88	2021.93	2020.78	2021.70	489	0	5
2024.01.19	08:00:00	2021.65	2022.35	2020.84	2021.72	657	0	5
2024.01.19	08:15:00	2021.71	2023.57	2021.66	2023.26	628	0	7
2024.01.19	08:30:00	2023.26	2023.58	2022.26	2023.47	599	0	7
2024.01.19	08:45:00	2023.43	2024.25	2023.10	2023.82	696	0	7
2024.01.19	09:00:00	2023.89	2025.13	2023.69	2024.62	907	0	5
2024.01.19	09:15:00	2024.60	2026.99	2024.45	2026.95	838	0	5
2024.01.19	09:30:00	2026.93	2028.54	2026.18	2028.42	922	0	5
2024.01.19	09:45:00	2028.40	2029.68	2027.90	2028.01	1001	0	5
2024.01.19	10:00:00	2027.92	2028.46	2026.89	2027.72	1054	0	5
2024.01.19	10:15:00	2027.79	2027.99	2026.39	2026.54	779	0	5
2024.01.19	10:30:00	2026.52	2027.78	2026.23	2027.51	679	0	5
2024.01.19	10:45:00	2027.51	2030.13	2027.51	2029.72	784	0	5
2024.01.19	11:00:00	2029.69	2030.86	2028.95	2029.86	802	0	5
2024.01.19	11:15:00	2029.88	2030.22	2029.23	2030.16	789	0	5
2024.01.19	11:30:00	2030.12	2030.12	2027.62	2028.34	767	0	5
2024.01.19	11:45:00	2028.34	2029.88	2028.25	2029.79	534	0	5
2024.01.19	12:00:00	2029.80	2030.75	2029.77	2030.30	657	0	5
2024.01.19	12:15:00	2030.33	2030.87	2029.62	2029.62	607	0	5
2024.01.19	12:30:00	2029.59	2029.98	2028.95	2029.88	571	0	5
2024.01.19	12:45:00	2029.92	2030.95	2029.68	2030.40	508	0	5
2024.01.19	13:00:00	2030.52	2031.70	2030.10	2030.26	630	0	5
2024.01.19	13:15:00	2030.28	2030.58	2028.76	2030.39	577	0	5
2024.01.19	13:30:00	2030.43	2031.97	2029.92	2031.91	714	0	5
2024.01.19	13:45:00	2031.88	2031.98	2031.14	2031.67	537	0	5
2024.01.19	14:00:00	2031.64	2034.11	2031.64	2033.01	981	0	5
2024.01.19	14:15:00	2033.01	2033.77	2032.32	2033.25	737	0	5
2024.01.19	14:30:00	2033.31	2035.06	2033.26	2034.97	756	0	5
2024.01.19	14:45:00	2034.96	2035.16	2032.78	2032.86	844	0	5
2024.01.19	15:00:00	2032.88	2035.90	2032.62	2035.83	1533	0	5
2024.01.19	15:15:00	2035.83	2038.02	2034.72	2036.52	1757	0	5
2024.01.19	15:30:00	2036.52	2039.20	2034.81	2034.93	1789	0	5
2024.01.19	15:45:00	2034.92	2036.07	2034.24	2035.32	1380	0	5
2024.01.19	16:00:00	2035.33	2035.74	2033.08	2033.53	1347	0	5
2024.01.19	16:15:00	2033.54	2033.86	2031.83	2031.86	1298	0	5
2024.01.19	16:30:00	2031.92	2032.13	2026.97	2027.89	2111	0	5
2024.01.19	16:45:00	2027.90	2029.80	2026.48	2029.64	1735	0	5
2024.01.19	17:00:00	2031.69	2031.69	2024.20	2024.69	2699	0	5
2024.01.19	17:15:00	2024.82	2026.46	2023.27	2026.12	2104	0	5
2024.01.19	17:30:00	2026.09	2026.09	2023.87	2025.72	1820	0	5
2024.01.19	17:45:00	2025.69	2027.96	2024.02	2027.80	1786	0	5
2024.01.19	18:00:00	2027.80	2029.58	2026.56	2027.09	1484	0	5
2024.01.19	18:15:00	2027.08	2027.70	2024.67	2025.17	1335	0	5
2024.01.19	18:30:00	2025.18	2026.30	2023.60	2023.84	1374	0	5
2024.01.19	18:45:00	2023.85	2025.28	2023.32	2024.93	1146	0	5
2024.01.19	19:00:00	2024.93	2025.70	2024.44	2024.84	1074	0	5
2024.01.19	19:15:00	2024.93	2027.62	2024.85	2027.21	1094	0	5
2024.01.19	19:30:00	2027.17	2028.66	2026.46	2027.55	1128	0	5
2024.01.19	19:45:00	2027.50	2029.06	2026.18	2029.05	1068	0	5
2024.01.19	20:00:00	2029.06	2029.43	2026.97	2027.64	1019	0	5
2024.01.19	20:15:00	2027.72	2028.62	2026.51	2026.94	970	0	5
2024.01.19	20:30:00	2026.95	2028.13	2026.47	2027.13	776	0	5
2024.01.19	20:45:00	2027.17	2028.00	2026.85	2027.94	546	0	5
2024.01.19	21:00:00	2027.93	2029.01	2027.59	2028.91	603	0	5
2024.01.19	21:15:00	2028.91	2028.91	2027.70	2028.49	603	0	5
2024.01.19	21:30:00	2028.49	2029.40	2028.34	2029.24	635	0	5
2024.01.19	21:45:00	2029.20	2029.45	2027.94	2029.18	751	0	5
2024.01.19	22:00:00	2029.17	2029.54	2028.44	2028.55	779	0	5
2024.01.19	22:15:00	2028.54	2028.89	2028.04	2028.43	540	0	5
2024.01.19	22:30:00	2028.44	2028.75	2028.06	2028.06	483	0	5
2024.01.19	22:45:00	2028.06	2028.56	2027.80	2028.35	660	0	5
2024.01.19	23:00:00	2028.40	2029.45	2028.24	2029.34	282	0	5
2024.01.19	23:15:00	2029.35	2029.48	2028.88	2029.40	170	0	5
2024.01.19	23:30:00	2029.36	2029.83	2029.15	2029.62	169	0	5
2024.01.19	23:45:00	2029.61	2029.98	2029.16	2029.33	251	0	5
2024.01.22	01:00:00	2029.48	2029.84	2027.34	2027.49	522	0	5
2024.01.22	01:15:00	2027.49	2028.57	2027.02	2027.81	479	0	5
2024.01.22	01:30:00	2027.81	2027.84	2027.12	2027.22	294	0	5
2024.01.22	01:45:00	2027.26	2027.89	2027.02	2027.62	378	0	5
2024.01.22	02:00:00	2027.69	2028.57	2026.72	2026.80	522	0	5
2024.01.22	02:15:00	2026.76	2027.47	2025.49	2026.18	475	0	5
2024.01.22	02:30:00	2026.14	2027.90	2026.10	2027.79	485	0	5
2024.01.22	02:45:00	2027.79	2029.26	2027.79	2029.07	727	0	5
2024.01.22	03:00:00	2029.14	2032.16	2028.74	2031.04	969	0	5
2024.01.22	03:15:00	2031.08	2031.38	2029.99	2030.71	950	0	5
2024.01.22	03:30:00	2030.64	2030.70	2029.84	2030.63	826	0	5
2024.01.22	03:45:00	2030.62	2031.08	2029.04	2029.14	640	0	5
2024.01.22	04:00:00	2029.24	2030.06	2028.41	2029.53	681	0	5
2024.01.22	04:15:00	2029.53	2029.66	2028.72	2029.55	398	0	5
2024.01.22	04:30:00	2029.73	2029.98	2028.96	2029.76	453	0	5
2024.01.22	04:45:00	2029.84	2029.94	2029.31	2029.86	386	0	5
2024.01.22	05:00:00	2029.84	2029.88	2027.83	2027.84	577	0	5
2024.01.22	05:15:00	2027.85	2027.91	2026.54	2026.61	648	0	5
2024.01.22	05:30:00	2026.65	2027.73	2026.03	2026.84	531	0	5
2024.01.22	05:45:00	2026.83	2027.06	2026.38	2027.02	299	0	5
2024.01.22	06:00:00	2027.08	2027.19	2025.99	2027.01	496	0	5
2024.01.22	06:15:00	2027.02	2027.16	2026.43	2026.62	297	0	5
2024.01.22	06:30:00	2026.64	2026.73	2025.20	2025.46	435	0	5
2024.01.22	06:45:00	2025.53	2025.56	2024.69	2025.46	424	0	5
2024.01.22	07:00:00	2025.43	2025.53	2024.10	2024.14	482	0	5
2024.01.22	07:15:00	2024.17	2024.18	2021.89	2023.21	839	0	5
2024.01.22	07:30:00	2023.20	2024.36	2022.67	2022.87	908	0	5
2024.01.22	07:45:00	2022.85	2023.89	2022.30	2023.25	1149	0	5
2024.01.22	08:00:00	2023.26	2023.88	2020.42	2020.73	1105	0	7
2024.01.22	08:15:00	2020.71	2024.26	2020.06	2024.20	1103	0	10
2024.01.22	08:30:00	2024.21	2024.44	2021.48	2022.01	900	0	7
2024.01.22	08:45:00	2022.12	2022.71	2020.45	2020.91	851	0	7
2024.01.22	09:00:00	2020.90	2022.44	2019.14	2022.28	1178	0	5
2024.01.22	09:15:00	2022.25	2024.32	2021.63	2022.55	1137	0	5
2024.01.22	09:30:00	2022.53	2023.50	2021.48	2022.86	892	0	5
2024.01.22	09:45:00	2022.94	2024.17	2021.83	2021.83	756	0	5
2024.01.22	10:00:00	2021.69	2023.67	2020.93	2023.17	1072	0	5
2024.01.22	10:15:00	2023.10	2026.24	2022.48	2025.17	1029	0	5
2024.01.22	10:30:00	2025.18	2025.29	2022.54	2022.66	1059	0	5
2024.01.22	10:45:00	2022.55	2022.67	2020.42	2022.24	936	0	5
2024.01.22	11:00:00	2021.99	2023.66	2021.32	2022.50	796	0	5
2024.01.22	11:15:00	2022.40	2023.95	2022.10	2022.32	736	0	5
2024.01.22	11:30:00	2022.30	2022.96	2020.56	2021.42	714	0	5
2024.01.22	11:45:00	2021.42	2022.42	2021.20	2021.72	691	0	5
2024.01.22	12:00:00	2021.67	2022.81	2021.09	2022.77	615	0	5
2024.01.22	12:15:00	2022.85	2024.20	2022.26	2023.72	703	0	5
2024.01.22	12:30:00	2023.71	2024.48	2022.64	2023.70	555	0	5
2024.01.22	12:45:00	2023.67	2024.54	2022.46	2022.82	749	0	5
2024.01.22	13:00:00	2022.82	2023.40	2022.27	2023.24	715	0	5
2024.01.22	13:15:00	2023.28	2024.52	2022.88	2023.39	689	0	5
2024.01.22	13:30:00	2023.37	2025.82	2023.05	2025.30	814	0	5
2024.01.22	13:45:00	2025.29	2026.59	2024.98	2026.15	893	0	5
2024.01.22	14:00:00	2026.13	2027.36	2025.21	2026.25	986	0	5
2024.01.22	14:15:00	2026.23	2029.10	2026.23	2028.01	1109	0	5
2024.01.22	14:30:00	2028.03	2030.02	2027.22	2029.66	1042	0	5
2024.01.22	14:45:00	2029.52	2030.14	2028.80	2029.74	1108	0	5
2024.01.22	15:00:00	2029.60	2029.72	2025.94	2026.01	1452	0	5
2024.01.22	15:15:00	2026.06	2026.94	2024.28	2025.27	1658	0	5
2024.01.22	15:30:00	2025.11	2025.36	2022.69	2023.06	1845	0	5
2024.01.22	15:45:00	2023.06	2024.90	2021.27	2023.21	1814	0	5
2024.01.22	16:00:00	2023.17	2023.59	2020.85	2023.24	1631	0	5
2024.01.22	16:15:00	2023.27	2023.91	2020.45	2020.77	1404	0	5
2024.01.22	16:30:00	2020.78	2023.21	2016.89	2018.24	2226	0	5
2024.01.22	16:45:00	2018.24	2023.93	2018.24	2022.76	1939	0	5
2024.01.22	17:00:00	2022.76	2024.96	2020.76	2024.83	1826	0	5
2024.01.22	17:15:00	2024.87	2026.52	2024.60	2026.27	1543	0	5
2024.01.22	17:30:00	2026.28	2026.54	2023.76	2025.09	1577	0	5
2024.01.22	17:45:00	2025.11	2026.12	2023.49	2024.15	1397	0	5
2024.01.22	18:00:00	2024.16	2024.16	2021.55	2022.02	1294	0	5
2024.01.22	18:15:00	2022.03	2023.44	2021.54	2023.25	1054	0	5
2024.01.22	18:30:00	2023.27	2024.30	2022.95	2023.46	973	0	5
2024.01.22	18:45:00	2023.43	2024.04	2022.77	2023.71	1026	0	5
2024.01.22	19:00:00	2023.66	2024.57	2021.94	2024.23	1024	0	5
2024.01.22	19:15:00	2024.29	2024.55	2023.22	2023.35	877	0	5
2024.01.22	19:30:00	2023.34	2023.74	2022.24	2022.79	736	0	5
2024.01.22	19:45:00	2022.79	2023.44	2021.40	2021.52	742	0	5
2024.01.22	20:00:00	2021.53	2021.89	2020.82	2021.04	905	0	5
2024.01.22	20:15:00	2021.00	2021.81	2020.12	2020.95	685	0	5
2024.01.22	20:30:00	2020.91	2021.88	2020.52	2020.52	652	0	5
2024.01.22	20:45:00	2020.53	2021.60	2019.87	2021.38	706	0	5
2024.01.22	21:00:00	2021.38	2021.65	2019.87	2019.94	553	0	5
2024.01.22	21:15:00	2019.92	2020.48	2019.15	2020.31	621	0	5
2024.01.22	21:30:00	2020.32	2020.61	2019.86	2020.19	511	0	5
2024.01.22	21:45:00	2020.17	2021.38	2020.08	2021.05	493	0	5
2024.01.22	22:00:00	2021.07	2021.08	2019.66	2020.26	626	0	5
2024.01.22	22:15:00	2020.28	2020.63	2019.24	2019.81	404	0	5
2024.01.22	22:30:00	2019.78	2020.52	2019.78	2020.50	366	0	5
2024.01.22	22:45:00	2020.47	2021.04	2020.41	2020.86	437	0	5
2024.01.22	23:00:00	2020.90	2021.00	2020.27	2020.41	358	0	5
2024.01.22	23:15:00	2020.40	2020.78	2020.36	2020.56	247	0	5
2024.01.22	23:30:00	2020.52	2021.39	2020.34	2021.32	184	0	5
2024.01.22	23:45:00	2021.32	2021.67	2021.02	2021.62	181	0	5
2024.01.23	01:00:00	2021.88	2022.03	2021.04	2021.29	290	0	5
2024.01.23	01:15:00	2021.35	2021.56	2020.92	2021.19	244	0	5
2024.01.23	01:30:00	2021.19	2021.33	2020.51	2021.04	256	0	5
2024.01.23	01:45:00	2021.04	2021.13	2020.70	2020.72	188	0	5
2024.01.23	02:00:00	2020.78	2022.18	2020.77	2022.02	502	0	5
2024.01.23	02:15:00	2022.02	2022.12	2021.67	2021.88	289	0	5
2024.01.23	02:30:00	2021.89	2022.34	2021.65	2022.28	275	0	5
2024.01.23	02:45:00	2022.30	2023.14	2022.28	2022.81	435	0	5
2024.01.23	03:00:00	2022.80	2022.94	2021.78	2022.24	728	0	5
2024.01.23	03:15:00	2022.25	2022.25	2019.65	2020.62	666	0	5
2024.01.23	03:30:00	2020.63	2021.68	2020.23	2020.80	961	0	5
2024.01.23	03:45:00	2020.79	2021.86	2019.72	2021.73	969	0	5
2024.01.23	04:00:00	2021.75	2022.30	2020.78	2021.40	1484	0	5
2024.01.23	04:15:00	2021.38	2023.14	2021.38	2022.90	776	0	5
2024.01.23	04:30:00	2022.94	2024.22	2022.64	2023.59	566	0	5
2024.01.23	04:45:00	2023.61	2023.64	2022.50	2022.69	450	0	5
2024.01.23	05:00:00	2022.72	2023.04	2021.82	2021.99	794	0	5
2024.01.23	05:15:00	2022.11	2024.30	2021.79	2023.93	806	0	5
2024.01.23	05:30:00	2023.97	2025.46	2023.51	2025.11	751	0	5
2024.01.23	05:45:00	2025.15	2027.94	2025.15	2027.51	934	0	5
2024.01.23	06:00:00	2027.41	2027.89	2027.05	2027.71	609	0	5
2024.01.23	06:15:00	2027.66	2027.94	2026.77	2027.30	463	0	5
2024.01.23	06:30:00	2027.28	2027.85	2026.93	2027.10	436	0	5
2024.01.23	06:45:00	2027.10	2027.76	2027.04	2027.66	538	0	5
2024.01.23	07:00:00	2027.64	2029.05	2027.63	2027.65	742	0	5
2024.01.23	07:15:00	2027.65	2030.08	2027.27	2029.90	767	0	5
2024.01.23	07:30:00	2029.99	2030.96	2029.27	2030.69	976	0	5
2024.01.23	07:45:00	2030.74	2031.72	2029.75	2030.84	817	0	5
2024.01.23	08:00:00	2030.88	2030.93	2029.16	2029.78	859	0	5
2024.01.23	08:15:00	2029.77	2030.98	2029.32	2030.43	753	0	7
2024.01.23	08:30:00	2030.41	2030.96	2029.70	2030.56	1049	0	7
2024.01.23	08:45:00	2030.55	2035.92	2030.46	2035.16	1400	0	7
2024.01.23	09:00:00	2035.16	2037.82	2033.22	2033.86	1520	0	11
2024.01.23	09:15:00	2033.84	2034.10	2027.80	2029.58	1425	0	5
2024.01.23	09:30:00	2029.57	2032.20	2029.24	2030.38	1303	0	5
2024.01.23	09:45:00	2030.48	2031.88	2030.10	2031.67	852	0	5
2024.01.23	10:00:00	2031.74	2031.76	2029.44	2030.92	1352	0	5
2024.01.23	10:15:00	2030.97	2031.20	2028.60	2030.03	1020	0	5
2024.01.23	10:30:00	2030.23	2031.11	2027.74	2029.26	966	0	5
2024.01.23	10:45:00	2029.26	2030.16	2028.55	2028.98	770	0	5
2024.01.23	11:00:00	2028.97	2030.10	2027.73	2029.28	1120	0	5
2024.01.23	11:15:00	2029.27	2030.22	2028.85	2029.98	836	0	5
2024.01.23	11:30:00	2029.96	2030.58	2028.76	2029.12	623	0	5
2024.01.23	11:45:00	2029.18	2029.18	2027.11	2028.80	687	0	5
2024.01.23	12:00:00	2028.62	2028.62	2026.02	2027.92	986	0	5
2024.01.23	12:15:00	2027.97	2027.97	2026.14	2026.86	697	0	5
2024.01.23	12:30:00	2026.92	2027.44	2025.99	2026.14	708	0	5
2024.01.23	12:45:00	2026.12	2026.13	2024.80	2025.14	840	0	5
2024.01.23	13:00:00	2025.14	2026.20	2023.63	2026.05	906	0	5
2024.01.23	13:15:00	2026.02	2026.04	2022.40	2023.51	837	0	5
2024.01.23	13:30:00	2023.48	2024.28	2022.50	2023.49	977	0	5
2024.01.23	13:45:00	2023.49	2024.29	2023.04	2023.96	691	0	5
2024.01.23	14:00:00	2023.95	2025.06	2023.30	2024.78	875	0	5
2024.01.23	14:15:00	2024.79	2025.73	2023.94	2024.16	928	0	5
2024.01.23	14:30:00	2024.20	2025.00	2024.04	2024.88	770	0	5
2024.01.23	14:45:00	2024.85	2026.98	2024.26	2025.72	968	0	5
2024.01.23	15:00:00	2025.93	2027.38	2025.30	2026.06	1226	0	5
2024.01.23	15:15:00	2026.08	2030.37	2026.08	2028.29	1398	0	5
2024.01.23	15:30:00	2028.30	2028.42	2025.39	2025.74	1413	0	5
2024.01.23	15:45:00	2025.76	2026.77	2023.35	2024.99	1447	0	5
2024.01.23	16:00:00	2024.97	2026.16	2023.20	2024.01	1358	0	5
2024.01.23	16:15:00	2024.00	2024.25	2023.00	2023.52	1177	0	5
2024.01.23	16:30:00	2023.44	2025.45	2021.42	2023.62	2243	0	5
2024.01.23	16:45:00	2023.67	2023.90	2021.92	2023.22	1795	0	5
2024.01.23	17:00:00	2023.23	2026.57	2022.98	2024.09	1913	0	5
2024.01.23	17:15:00	2024.14	2025.63	2023.35	2024.62	1581	0	5
2024.01.23	17:30:00	2024.68	2025.98	2023.51	2024.54	1557	0	5
2024.01.23	17:45:00	2024.56	2026.78	2024.49	2025.16	1467	0	5
2024.01.23	18:00:00	2025.15	2027.77	2024.84	2026.21	1375	0	5
2024.01.23	18:15:00	2026.22	2026.51	2023.81	2023.81	1232	0	5
2024.01.23	18:30:00	2023.82	2025.70	2023.34	2025.43	998	0	5
2024.01.23	18:45:00	2025.43	2026.39	2024.83	2025.78	996	0	5
2024.01.23	19:00:00	2025.80	2026.11	2024.11	2024.65	846	0	5
2024.01.23	19:15:00	2024.66	2024.66	2023.40	2024.38	806	0	5
2024.01.23	19:30:00	2024.39	2024.56	2022.67	2023.08	779	0	5
2024.01.23	19:45:00	2023.10	2024.84	2022.71	2024.28	818	0	5
2024.01.23	20:00:00	2024.30	2024.53	2023.32	2023.54	807	0	5
2024.01.23	20:15:00	2023.52	2024.78	2023.05	2024.72	751	0	5
2024.01.23	20:30:00	2024.73	2025.81	2023.95	2025.72	711	0	5
2024.01.23	20:45:00	2025.71	2025.82	2024.88	2025.33	566	0	5
2024.01.23	21:00:00	2025.34	2027.09	2024.83	2027.09	526	0	5
2024.01.23	21:15:00	2027.04	2028.78	2026.58	2028.32	789	0	5
2024.01.23	21:30:00	2028.34	2030.68	2028.34	2030.07	964	0	5
2024.01.23	21:45:00	2030.07	2030.46	2029.58	2029.91	660	0	5
2024.01.23	22:00:00	2029.93	2030.27	2028.78	2029.46	611	0	5
2024.01.23	22:15:00	2029.47	2029.64	2028.38	2028.65	454	0	5
2024.01.23	22:30:00	2028.65	2028.93	2028.25	2028.65	365	0	5
2024.01.23	22:45:00	2028.71	2028.91	2028.18	2028.66	561	0	5
2024.01.23	23:00:00	2028.67	2028.79	2028.04	2028.09	359	0	5
2024.01.23	23:15:00	2028.08	2028.67	2027.93	2028.46	222	0	5
2024.01.23	23:30:00	2028.46	2029.19	2028.46	2028.78	238	0	5
2024.01.23	23:45:00	2028.83	2029.25	2028.71	2029.23	132	0	5
2024.01.24	01:00:00	2029.02	2029.68	2028.73	2029.56	325	0	5
2024.01.24	01:15:00	2029.50	2029.65	2027.68	2027.79	425	0	5
2024.01.24	01:30:00	2027.86	2028.70	2027.38	2028.56	564	0	5
2024.01.24	01:45:00	2028.54	2029.56	2027.64	2029.34	440	0	5
2024.01.24	02:00:00	2029.32	2029.35	2028.33	2028.37	439	0	5
2024.01.24	02:15:00	2028.39	2028.71	2027.38	2027.80	507	0	5
2024.01.24	02:30:00	2027.83	2027.89	2027.24	2027.45	399	0	5
2024.01.24	02:45:00	2027.44	2028.00	2026.98	2027.46	405	0	5
2024.01.24	03:00:00	2027.38	2028.32	2026.80	2027.97	835	0	5
2024.01.24	03:15:00	2027.91	2029.00	2027.25	2028.05	716	0	5
2024.01.24	03:30:00	2028.07	2028.99	2026.89	2026.99	845	0	5
2024.01.24	03:45:00	2027.00	2028.14	2026.45	2027.30	754	0	5
2024.01.24	04:00:00	2027.28	2027.58	2025.26	2025.41	696	0	5
2024.01.24	04:15:00	2025.38	2026.19	2025.03	2025.88	550	0	5
2024.01.24	04:30:00	2025.90	2026.20	2025.32	2025.94	419	0	5
2024.01.24	04:45:00	2025.98	2025.98	2023.99	2024.19	442	0	5
2024.01.24	05:00:00	2024.19	2025.13	2023.77	2025.02	605	0	5
2024.01.24	05:15:00	2024.92	2025.15	2023.77	2024.77	519	0	5
2024.01.24	05:30:00	2024.75	2025.04	2023.82	2024.87	437	0	5
2024.01.24	05:45:00	2024.87	2025.72	2024.79	2024.86	547	0	5
2024.01.24	06:00:00	2024.81	2025.03	2024.32	2024.48	357	0	5
2024.01.24	06:15:00	2024.48	2025.12	2024.09	2024.26	327	0	5
2024.01.24	06:30:00	2024.27	2025.71	2024.26	2025.60	372	0	5
2024.01.24	06:45:00	2025.60	2025.77	2024.38	2024.52	362	0	5
2024.01.24	07:00:00	2024.52	2024.53	2023.46	2024.32	701	0	5
2024.01.24	07:15:00	2024.29	2024.30	2022.88	2023.54	399	0	5
2024.01.24	07:30:00	2023.67	2025.11	2023.55	2024.26	547	0	5
2024.01.24	07:45:00	2024.28	2025.68	2024.00	2024.51	625	0	5
2024.01.24	08:00:00	2024.51	2025.31	2023.66	2025.01	690	0	5
2024.01.24	08:15:00	2025.02	2026.22	2024.73	2026.11	508	0	7
2024.01.24	08:30:00	2026.09	2027.92	2025.71	2027.78	749	0	7
2024.01.24	08:45:00	2027.70	2027.70	2025.92	2026.04	622	0	7
2024.01.24	09:00:00	2026.02	2028.14	2025.83	2027.65	864	0	5
2024.01.24	09:15:00	2027.81	2028.39	2027.00	2027.56	709	0	5
2024.01.24	09:30:00	2027.53	2031.26	2027.44	2031.22	1045	0	5
2024.01.24	09:45:00	2031.22	2031.58	2028.75	2029.57	1113	0	5
2024.01.24	10:00:00	2029.69	2031.86	2029.07	2029.49	1404	0	5
2024.01.24	10:15:00	2029.46	2030.09	2028.24	2029.17	1263	0	5
2024.01.24	10:30:00	2029.58	2032.26	2029.46	2030.66	1397	0	5
2024.01.24	10:45:00	2030.64	2030.99	2029.08	2030.98	886	0	5
2024.01.24	11:00:00	2030.78	2033.37	2029.98	2032.34	1038	0	5
2024.01.24	11:15:00	2032.28	2033.07	2031.66	2032.31	956	0	5
2024.01.24	11:30:00	2032.16	2034.12	2031.93	2032.33	1223	0	5
2024.01.24	11:45:00	2032.34	2032.46	2030.82	2030.90	875	0	5
2024.01.24	12:00:00	2030.86	2032.31	2030.49	2031.72	698	0	5
2024.01.24	12:15:00	2031.72	2031.72	2029.65	2030.20	671	0	5
2024.01.24	12:30:00	2030.09	2030.89	2029.34	2030.00	649	0	5
2024.01.24	12:45:00	2029.95	2033.04	2029.86	2032.82	593	0	5
2024.01.24	13:00:00	2032.88	2033.23	2030.91	2031.96	736	0	5
2024.01.24	13:15:00	2032.04	2032.46	2031.50	2031.96	517	0	5
2024.01.24	13:30:00	2031.97	2032.95	2031.81	2032.94	503	0	5
2024.01.24	13:45:00	2032.95	2034.26	2032.72	2033.42	754	0	5
2024.01.24	14:00:00	2033.45	2034.46	2032.36	2032.42	744	0	5
2024.01.24	14:15:00	2032.45	2033.64	2031.68	2033.23	866	0	5
2024.01.24	14:30:00	2033.24	2034.31	2032.56	2033.55	873	0	5
2024.01.24	14:45:00	2033.54	2033.61	2032.31	2032.74	978	0	5
2024.01.24	15:00:00	2032.74	2035.67	2032.41	2034.14	1500	0	5
2024.01.24	15:15:00	2034.11	2036.20	2032.07	2035.68	1875	0	5
2024.01.24	15:30:00	2035.74	2036.66	2031.40	2032.53	2329	0	5
2024.01.24	15:45:00	2032.62	2035.11	2032.25	2034.03	1581	0	5
2024.01.24	16:00:00	2034.04	2034.74	2031.57	2032.88	1398	0	5
2024.01.24	16:15:00	2032.87	2034.39	2032.46	2033.01	1246	0	5
2024.01.24	16:30:00	2033.04	2033.23	2026.49	2029.67	2177	0	5
2024.01.24	16:45:00	2025.99	2026.48	2023.31	2024.75	2798	0	5
2024.01.24	17:00:00	2024.75	2025.41	2019.25	2023.70	2308	0	5
2024.01.24	17:15:00	2023.72	2024.52	2019.53	2020.11	1984	0	5
2024.01.24	17:30:00	2020.10	2020.44	2015.42	2018.33	2087	0	5
2024.01.24	17:45:00	2018.32	2018.33	2014.96	2015.29	1696	0	5
